,,bilateral,inconclusive,left,right
0.17,-0.2,0.0211660483333,0.0845241935316,0.000872249103605,0.893437509032
0.18,-0.2,0.0213631456848,0.0840306681383,0.000867808156199,0.893738378021
0.19,-0.2,0.0215651960707,0.0835464209374,0.000863947141939,0.89402443585
0.2,-0.2,0.021768757956,0.0830672385758,0.000860480149939,0.894303523318
0.21,-0.2,0.021970364171,0.0825983398618,0.000857656553693,0.894573639414
0.22,-0.2,0.0221776840842,0.0821261135419,0.000855080071987,0.894841122302
0.23,-0.2,0.0223805177248,0.0816650232247,0.000853030973453,0.895101428077
0.24,-0.2,0.0225905596045,0.0812105247766,0.000851354110713,0.895347561508
0.25,-0.2,0.0228040124297,0.0807613387477,0.000850118714405,0.895584530108
0.26,-0.2,0.0230144901934,0.0803150367381,0.000849233588775,0.89582123948
0.27,-0.2,0.0232335699435,0.0798746981646,0.000848716554214,0.896043015338
0.28,-0.2,0.0234527124983,0.0794387121654,0.000848604682897,0.896259970653
0.29,-0.2,0.0236707444015,0.0790101014427,0.00084886076606,0.89647029339
0.3,-0.2,0.0238928197451,0.0785825246341,0.000849445815828,0.896675209805
0.31,-0.2,0.0241147132495,0.0781606444902,0.000850438846653,0.896874203414
0.32,-0.2,0.0243418308362,0.0777400326541,0.000851639511812,0.897066496998
0.33,-0.2,0.0245710361862,0.0773281529337,0.000853285860841,0.897247525019
0.34,-0.2,0.0248020909219,0.0769177968651,0.000855132182108,0.897424980031
0.35,-0.2,0.0250311642772,0.0765141878202,0.000857486887751,0.897597161015
0.36,-0.2,0.0252697550281,0.0761125395988,0.000860101174642,0.897757604198
0.37,-0.2,0.0255043623173,0.0757183514164,0.000863133127508,0.897914153139
0.38,-0.2,0.0257435127665,0.0753281273906,0.000866416502199,0.898061943341
0.39,-0.2,0.0259847728875,0.0749376611259,0.00087005379065,0.898207512196
0.4,-0.2,0.0262303417457,0.0745469369327,0.000873937992634,0.898348783329
0.41,-0.2,0.0264729487142,0.0741616961178,0.00087817102113,0.898487184147
0.42,-0.2,0.0267233967482,0.0737816016428,0.000882695422741,0.898612306186
0.43,-0.2,0.0269730921837,0.073405258631,0.000887617142519,0.898734032043
0.44,-0.2,0.0272204371594,0.0730313533959,0.00089280268003,0.898855406765
0.45,-0.2,0.0274776963433,0.0726598077688,0.000898305911509,0.898964189976
0.46,-0.2,0.0277374513003,0.0722910075605,0.000904067979758,0.899067473159
0.47,-0.2,0.0280009713556,0.0719249864634,0.000910147906555,0.899163894274
0.48,-0.2,0.0282651646469,0.07156182387,0.000916574042948,0.89925643744
0.49,-0.2,0.0285270507642,0.0712021944972,0.000923304455751,0.899347450283
0.5,-0.2,0.0287932042235,0.070845680455,0.000930398267285,0.899430717054
0.51,-0.2,0.0290658391209,0.0704908783888,0.000937753756565,0.899505528734
0.52,-0.2,0.0293271561685,0.0701423470508,0.000945443467173,0.899585053314
0.53,-0.2,0.0296017125439,0.0697937347285,0.000953463079952,0.899651089648
0.54,-0.2,0.0298735372296,0.0694503618546,0.000961941533387,0.899714159382
0.55,-0.2,0.0301554224663,0.0691050510102,0.000970588596243,0.899768937927
0.56,-0.2,0.030439444061,0.068759438951,0.000979430554339,0.899821686434
0.57,-0.2,0.0307214356351,0.0684202442563,0.000988762896958,0.899869557212
0.58,-0.2,0.0310116062604,0.0680808298896,0.000998403572747,0.899909160277
0.59,-0.2,0.0312968077057,0.0677446171567,0.00100844254982,0.899950132588
0.6,-0.2,0.0315856531389,0.0674112392481,0.00101901881973,0.899984088793
0.61,-0.2,0.0318835719519,0.0670790314087,0.00102970728266,0.900007689357
0.62,-0.2,0.0321847416143,0.0667506936478,0.00104076369241,0.900023801045
0.63,-0.2,0.0324807673084,0.0664268735394,0.00105223505974,0.900040124092
0.64,-0.2,0.0327856709123,0.0661025155915,0.00106386518865,0.900047948308
0.65,-0.2,0.0330879145415,0.0657835340891,0.0010760993785,0.900052451991
0.66,-0.2,0.0333982055348,0.0654633834546,0.00108863769053,0.90004977332
0.67,-0.2,0.0337093653279,0.0651500384891,0.00110164485689,0.900038951326
0.68,-0.2,0.0340295118202,0.0648350125944,0.00111495593127,0.900020519654
0.69,-0.2,0.0343507478549,0.064524159715,0.00112868776979,0.89999640466
0.7,-0.2,0.0346640492369,0.0642174642021,0.00114290318311,0.899975583378
0.71,-0.2,0.0349924452333,0.063908053042,0.00115739363449,0.89994210809
0.72,-0.2,0.0353136035693,0.0636026438078,0.00117235333662,0.899911399286
0.73,-0.2,0.0356370412655,0.0633092375266,0.00118793730162,0.899865783906
0.74,-0.2,0.0359702619298,0.0630056432401,0.00120397793799,0.899820116892
0.75,-0.2,0.036304886613,0.0627066343629,0.00122029149975,0.899768187524
0.76,-0.2,0.0366480693692,0.0624051572576,0.00123682583181,0.899709947541
0.77,-0.2,0.0369957086105,0.0621113061095,0.00125368658502,0.899639298695
0.78,-0.2,0.0373432067636,0.0618184868966,0.00127138539727,0.899566920942
0.79,-0.2,0.0377013036362,0.06152282061,0.00128911967501,0.899486756079
0.8,-0.2,0.0380585919989,0.0612319035608,0.00130770084313,0.899401803597
0.81,-0.2,0.0384216876683,0.0609414732524,0.0013267448255,0.899310094254
0.82,-0.2,0.0387784493302,0.0606570721987,0.00134628438155,0.89921819409
0.83,-0.2,0.0391509052999,0.0603685529679,0.00136632101187,0.89911422072
0.84,-0.2,0.039526277386,0.0600840153914,0.00138655999488,0.899003147228
0.85,-0.2,0.0399010678217,0.0598026669269,0.00140772678395,0.898888538467
0.86,-0.2,0.0402858778331,0.0595193957349,0.00142934718323,0.898765379249
0.87,-0.2,0.040666776023,0.0592419488963,0.00145158133589,0.898639693745
0.88,-0.2,0.0410557565244,0.0589647596096,0.00147420279522,0.898505281071
0.89,-0.2,0.0414455997444,0.0586898179144,0.00149795369283,0.898366628648
0.9,-0.2,0.0418513728815,0.0584146107204,0.00152169660099,0.898212319797
0.91,-0.2,0.042254416342,0.0581471773287,0.00154584483192,0.898052561497
0.92,-0.2,0.0426651386646,0.0578747637429,0.00157066135405,0.897889436238
0.93,-0.2,0.0430749423294,0.0576072023564,0.0015964401952,0.897721415119
0.94,-0.2,0.0434952634006,0.0573382141707,0.00162280631113,0.897543716118
0.95,-0.2,0.0439237338234,0.0570684414272,0.00164971762567,0.897358107124
0.96,-0.2,0.0443595109947,0.0567987844023,0.0016770726283,0.897164631975
0.97,-0.2,0.044794777503,0.0565362228597,0.00170545838234,0.896963541255
0.98,-0.2,0.0452310590442,0.0562756020748,0.00173469199435,0.896758646887
0.99,-0.2,0.0456767531471,0.0560156609681,0.00176450149738,0.896543084387
1.0,-0.2,0.0461313376138,0.0557571779047,0.00179502174758,0.896316462734
1.01,-0.2,0.0465894662814,0.0554997894176,0.00182619381642,0.896084550485
1.02,-0.2,0.0470530625789,0.0552426346535,0.00185804942979,0.895846253338
1.03,-0.2,0.0475256658364,0.0549878296206,0.00189051755293,0.89559598699
1.04,-0.2,0.0480011482436,0.0547336925579,0.00192373188953,0.895341427309
1.05,-0.2,0.048479852221,0.0544844396156,0.0019581312975,0.895077576866
1.06,-0.2,0.0489700726953,0.0542340675277,0.00199318268835,0.894802677089
1.07,-0.2,0.0494614710883,0.0539852107502,0.00202919736093,0.894524120801
1.08,-0.2,0.0499586352892,0.0537411650173,0.00206597696632,0.894234222727
1.09,-0.2,0.0504642068963,0.0535022305122,0.00210386094012,0.893929701651
1.1,-0.2,0.0509821599862,0.0532603842069,0.00214247206629,0.893614983741
1.11,-0.2,0.0515033142396,0.0530210895581,0.00218203250484,0.893293563697
1.12,-0.2,0.0520360188182,0.0527787468071,0.00222238520151,0.892962849173
1.13,-0.2,0.0525847304266,0.0525374700385,0.0022633572855,0.892614442249
1.14,-0.2,0.05314231863,0.0522994358846,0.00230541878538,0.8922528267
1.15,-0.2,0.0537012482913,0.0520642572935,0.00234830958976,0.891886184825
1.16,-0.2,0.0542629306384,0.0518330254911,0.00239235423997,0.89151168963
1.17,-0.2,0.054841968302,0.0515977600922,0.00243738433112,0.891122887275
1.18,-0.2,0.0554247457674,0.0513687129441,0.0024835468688,0.89072299442
1.19,-0.2,0.0560221677697,0.051138985303,0.00253079878149,0.890308048146
1.2,-0.2,0.0566295732499,0.0509121835096,0.00257864618004,0.88987959706
1.21,-0.2,0.0572412317947,0.0506854453768,0.00262805240701,0.889445270422
1.22,-0.2,0.0578762357209,0.0504591176586,0.00267857766329,0.888986068957
1.23,-0.2,0.0585179060175,0.0502356198937,0.00273013087188,0.888516343217
1.24,-0.2,0.0591769432918,0.050012745294,0.00278270954195,0.888027601872
1.25,-0.2,0.0598350557356,0.0497953440682,0.00283657191663,0.88753302828
1.26,-0.2,0.060519635524,0.0495750521152,0.002891659255,0.887013653106
1.27,-0.2,0.061212573682,0.0493554016437,0.00294796910027,0.886484055574
1.28,-0.2,0.0619258665983,0.0491363141247,0.00300498297826,0.885932836299
1.29,-0.2,0.0626565572226,0.0489227115091,0.00306435842016,0.885356372848
1.3,-0.2,0.0633989411406,0.0487159545468,0.00312462969857,0.884760474614
1.31,-0.2,0.0641631894596,0.0485046646125,0.00318616982208,0.884145976106
1.32,-0.2,0.0649470767485,0.0482950169708,0.00324868072561,0.883509225555
1.33,-0.2,0.0657516535496,0.0480892453589,0.00331339382782,0.882845707264
1.34,-0.2,0.0665797859474,0.0478901191087,0.00337904919062,0.882151045753
1.35,-0.2,0.0674442991369,0.0476851655266,0.00344514669212,0.881425388644
1.36,-0.2,0.0683259567237,0.0474868279124,0.00351374525539,0.880673470109
1.37,-0.2,0.0692577795029,0.047284731811,0.00358300258474,0.879874486101
1.38,-0.2,0.070212576867,0.0470873605946,0.00365376603565,0.879046296503
1.39,-0.2,0.0712043855277,0.0468923843092,0.00372637584412,0.878176854319
1.4,-0.2,0.0722253646259,0.0467059846635,0.00380164855783,0.877267002153
1.41,-0.2,0.073294916966,0.0465169799237,0.0038770843979,0.876311018712
1.42,-0.2,0.0744063479399,0.0463363376922,0.00395624772849,0.875301066639
1.43,-0.2,0.07557463824,0.0461512569121,0.00403513785675,0.874238966991
1.44,-0.2,0.0767846078369,0.0459737251518,0.00411624462559,0.873125422386
1.45,-0.2,0.0780603832466,0.0457915960624,0.00419805985712,0.871949960834
1.46,-0.2,0.0793882441247,0.0456171127868,0.00428210619154,0.870712536897
1.47,-0.2,0.0807810768986,0.0454398311426,0.00436844016249,0.869410651796
1.48,-0.2,0.0822256455465,0.0452662205654,0.00445670234989,0.868051431538
1.49,-0.2,0.0837385096477,0.0450931640464,0.0045460449449,0.866622281361
1.5,-0.2,0.0853112718952,0.0449233580345,0.00463613951242,0.865129230558
1.51,-0.2,0.0869501266882,0.0447518618119,0.00472942038026,0.86356859112
1.52,-0.2,0.0886584422469,0.0445852293022,0.00482281633628,0.861933512115
1.53,-0.2,0.0904304137825,0.0444233543485,0.00491870226178,0.860227529607
1.54,-0.2,0.0922687251406,0.0442629963883,0.0050156650043,0.858452613467
1.55,-0.2,0.0941627488939,0.0441006474841,0.0051174158141,0.856619187808
1.56,-0.2,0.0961205135134,0.0439456873453,0.00521820309551,0.854715596046
1.57,-0.2,0.0981447786806,0.0437911283847,0.00532176811213,0.852742324823
1.58,-0.2,0.100233160917,0.0436336065957,0.00542767905114,0.850705553436
1.59,-0.2,0.102363200027,0.0434814562625,0.00553781240039,0.848617531311
1.6,-0.2,0.104551547213,0.0433334575352,0.00564869735061,0.846466297902
1.61,-0.2,0.10678930815,0.043187316816,0.00576013346049,0.844263241573
1.62,-0.2,0.109077370521,0.0430424834645,0.00587361270201,0.842006533312
1.63,-0.2,0.111411352607,0.0428971285559,0.00598915889825,0.839702359939
1.64,-0.2,0.113780723731,0.0427580504717,0.00610722536676,0.837354000431
1.65,-0.2,0.116196093648,0.0426216519896,0.0062280029106,0.834954251451
1.66,-0.2,0.118634198431,0.0424892024684,0.00635007810315,0.832526520997
1.67,-0.2,0.121111934847,0.0423572074555,0.00647264131473,0.830058216382
1.68,-0.2,0.123614610743,0.0422261607358,0.00659881354405,0.827560414977
1.69,-0.2,0.126142525109,0.0421031348103,0.00672796919189,0.825026370889
-0.1,-0.19,0.0185386869198,0.112866123068,0.00161687709678,0.866978312915
-0.09,-0.19,0.0187101879729,0.111923596038,0.00157429278844,0.8677919232
-0.08,-0.19,0.0188865714221,0.111000604414,0.00153424217007,0.868578581994
-0.07,-0.19,0.0190615996698,0.110101517033,0.00149660910397,0.869340274193
-0.06,-0.19,0.0192400602823,0.10922390945,0.00146127773368,0.870074752534
-0.05,-0.19,0.0194191527045,0.108368649623,0.00142812855681,0.870784069116
-0.04,-0.19,0.0195977191923,0.107529579166,0.00139681453479,0.871475887107
-0.03,-0.19,0.0197787959986,0.106703841751,0.00136757128,0.872149790971
-0.02,-0.19,0.019962061465,0.105898791634,0.00134018454909,0.872798962351
-0.01,-0.19,0.0201491658937,0.105113758327,0.00131455800649,0.873422517773
-5.55111512313e-17,-0.19,0.0203400121188,0.104345731515,0.00129058614107,0.874023670225
0.01,-0.19,0.0205312158071,0.10359487541,0.00126819343279,0.87460571535
0.02,-0.19,0.0207228677681,0.102859377433,0.00124725588577,0.875170498913
0.03,-0.19,0.0209202738475,0.102137378924,0.00122770219032,0.875714645039
0.04,-0.19,0.0211107190852,0.101430550886,0.00120945480719,0.876249275222
0.05,-0.19,0.0213108741686,0.100738208791,0.00119243799421,0.876758479046
0.06,-0.19,0.0215079286593,0.100059540543,0.0011769220474,0.87725560875
0.07,-0.19,0.021712667932,0.0993906094027,0.00116210676699,0.877734615898
0.08,-0.19,0.0219146031302,0.0987361820644,0.00114861156248,0.878200603243
0.09,-0.19,0.0221260461951,0.098091933371,0.00113579675397,0.87864622368
0.1,-0.19,0.0223359898811,0.0974588332234,0.00112393170121,0.879081245194
0.11,-0.19,0.0225516514872,0.0968330769195,0.00111296689072,0.879502304703
0.12,-0.19,0.0227663476438,0.0962175661408,0.00110285740051,0.879913228815
0.13,-0.19,0.0229825052825,0.0956140171518,0.00109358798339,0.880309889582
0.14,-0.19,0.0232030468267,0.0950196996454,0.00108508065586,0.880692172872
0.15,-0.19,0.0234226905461,0.0944377811764,0.00107740071245,0.881062127565
0.16,-0.19,0.0236475019142,0.0938619899973,0.00107042229061,0.881420085798
0.17,-0.19,0.0238719902554,0.0932919956724,0.00106403794225,0.88177197613
0.18,-0.19,0.0240936115422,0.0927348145854,0.00105835781238,0.88211321606
0.19,-0.19,0.0243236274282,0.0921847724115,0.00105340346985,0.88243819669
0.2,-0.19,0.0245519264467,0.091645638785,0.00104905789697,0.882753376871
0.21,-0.19,0.0247869999017,0.0911064553191,0.00104517254118,0.883061372238
0.22,-0.19,0.025020817509,0.0905811221875,0.00104192298125,0.883356137322
0.23,-0.19,0.0252613762382,0.090058376938,0.00103913275566,0.883641114068
0.24,-0.19,0.0255054409489,0.0895396916499,0.001036876262,0.883917991139
0.25,-0.19,0.0257491075757,0.0890324480369,0.0010352469278,0.88418319746
0.26,-0.19,0.0259959094395,0.088527379815,0.00103400816391,0.884442702582
0.27,-0.19,0.0262424611836,0.0880255293507,0.0010332504285,0.884698759037
0.28,-0.19,0.0264898762162,0.087533347955,0.00103298089546,0.884943794933
0.29,-0.19,0.0267452652359,0.0870479834606,0.00103317909897,0.885173572205
0.3,-0.19,0.0269972828442,0.0865664652683,0.00103387509401,0.885402376794
0.31,-0.19,0.0272535359379,0.0860927428058,0.00103497119205,0.885618750064
0.32,-0.19,0.02751501332,0.0856214282302,0.00103647132376,0.885827087126
0.33,-0.19,0.027781323663,0.0851529063107,0.00103830812335,0.886027461903
0.34,-0.19,0.0280491785833,0.0846900405248,0.00104065375696,0.886220127135
0.35,-0.19,0.0283162027056,0.0842302501038,0.00104345140588,0.886410095785
0.36,-0.19,0.0285870584975,0.0837751829476,0.00104638922509,0.88659136933
0.37,-0.19,0.0288613369247,0.0833265739089,0.0010499774523,0.886762111714
0.38,-0.19,0.0291276653958,0.0828851784759,0.00105413856111,0.886933017567
0.39,-0.19,0.0294043874565,0.0824429676209,0.00105849667918,0.887094148243
0.4,-0.19,0.0296859424363,0.0820042543745,0.00106324571799,0.887246557471
0.41,-0.19,0.0299666803546,0.0815740364641,0.00106842178595,0.887390861395
0.42,-0.19,0.0302509073867,0.0811451668399,0.00107400051433,0.887529925259
0.43,-0.19,0.0305407661248,0.0807160455235,0.00107991823924,0.887663270112
0.44,-0.19,0.0308264501452,0.0802972650952,0.00108634116886,0.887789943591
0.45,-0.19,0.0311148239815,0.0798789827999,0.00109306716088,0.887913126058
0.46,-0.19,0.0314099781962,0.0794663713647,0.00110018932283,0.888023461116
0.47,-0.19,0.0317042538585,0.0790573048718,0.00110777571114,0.888130665559
0.48,-0.19,0.032009302161,0.0786490567489,0.00111563257043,0.88822600852
0.49,-0.19,0.0323094545965,0.078246687738,0.00112384161442,0.888320016051
0.5,-0.19,0.0326157054458,0.0778442065336,0.00113248372235,0.888407604298
0.51,-0.19,0.0329248265346,0.0774447006761,0.00114156492126,0.888488907868
0.52,-0.19,0.0332372039819,0.0770507477288,0.00115094724973,0.88856110104
0.53,-0.19,0.0335506471766,0.0766598465877,0.00116087153495,0.888628634701
0.54,-0.19,0.0338724697101,0.0762691582282,0.00117110656419,0.888687265498
0.55,-0.19,0.034185785868,0.0758857423105,0.00118182616168,0.88874664566
0.56,-0.19,0.0345110277726,0.0755010656519,0.00119279293176,0.888795113644
0.57,-0.19,0.0348401363261,0.0751209603039,0.00120420848095,0.888834694889
0.58,-0.19,0.0351738564321,0.0747426942246,0.00121609298519,0.888867356358
0.59,-0.19,0.0355105242846,0.0743684081954,0.00122841086692,0.888892656653
0.6,-0.19,0.035853699447,0.0739930977418,0.001241090724,0.888912112087
0.61,-0.19,0.0361905990083,0.0736246123598,0.00125430377892,0.888930484853
0.62,-0.19,0.0365282581354,0.0732567561265,0.00126811875358,0.888946866984
0.63,-0.19,0.0368759888277,0.0728947604238,0.00128215578812,0.88894709496
0.64,-0.19,0.0372247475386,0.0725293066165,0.00129678847027,0.888949157375
0.65,-0.19,0.0375708729201,0.0721727539083,0.00131187958798,0.888944493584
0.66,-0.19,0.0379268865227,0.071818669996,0.00132734046227,0.888927103019
0.67,-0.19,0.0382809565905,0.0714662555322,0.00134328886895,0.888909499008
0.68,-0.19,0.0386414938071,0.0711187415372,0.0013597457878,0.888880018868
0.69,-0.19,0.0390050131782,0.0707715669783,0.00137667731835,0.888846742525
0.7,-0.19,0.0393737468449,0.070425618005,0.00139409576335,0.888806539387
0.71,-0.19,0.0397540785863,0.0700868295431,0.00141201869438,0.888747073176
0.72,-0.19,0.0401374681772,0.0697419577215,0.00143033264706,0.888690241454
0.73,-0.19,0.0405278835614,0.0693997922318,0.00144882139032,0.888623502817
0.74,-0.19,0.0409118406747,0.0690659572948,0.00146801020881,0.888554191822
0.75,-0.19,0.0412982188684,0.0687321609466,0.00148797288378,0.888481647301
0.76,-0.19,0.0416992090437,0.0683910640297,0.00150856537052,0.888401161556
0.77,-0.19,0.0421033358381,0.0680576501751,0.00152952503885,0.888309488948
0.78,-0.19,0.0425021044327,0.0677309696464,0.00155120620828,0.888215719713
0.79,-0.19,0.0429145029577,0.0674024622101,0.00157310008297,0.888109934749
0.8,-0.19,0.0433312345729,0.067082211449,0.00159587653659,0.887990677441
0.81,-0.19,0.0437642944105,0.066755703135,0.00161855251923,0.887861449935
0.82,-0.19,0.044194113088,0.0664324751292,0.00164246345041,0.887730948332
0.83,-0.19,0.0446243387203,0.0661110445041,0.00166706320551,0.88759755357
0.84,-0.19,0.0450569277322,0.0657931996748,0.00169225842643,0.887457614167
0.85,-0.19,0.0454938500437,0.0654792725997,0.00171819253148,0.887308684825
0.86,-0.19,0.0459455390106,0.0651609888065,0.00174448906139,0.887148983122
0.87,-0.19,0.0464023522244,0.0648479034256,0.00177164346581,0.886978100884
0.88,-0.19,0.0468622722675,0.0645356269787,0.00179943240399,0.88680266835
0.89,-0.19,0.0473247296739,0.0642275659408,0.00182774807917,0.886619956306
0.9,-0.19,0.0477906196053,0.0639230282114,0.00185672241967,0.886429629764
